,PassengerId,Survived,Sex,Age,SibSp,Parch,Ticket,Fare,Pclass_1,Pclass_2,Pclass_3,Master,Miss,Mr,Mrs,Officer,Royalty,Cabin_A,Cabin_B,Cabin_C,Cabin_D,Cabin_E,Cabin_F,Cabin_G,Cabin_T,Cabin_U,FamilySize,Family_Single,Family_Small,Family_large
778,779,0.0,1,29.9,0,0,36865,7.7375,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
779,780,1.0,0,43.0,0,1,24160,211.3375,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0
780,781,1.0,0,13.0,0,0,2687,7.2292,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
781,782,1.0,0,17.0,1,0,17474,57.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0
782,783,0.0,1,29.0,0,0,113501,30.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
783,784,0.0,1,29.9,1,2,W./C. 6607,23.45,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0
784,785,0.0,1,25.0,0,0,SOTON/O.Q. 3101312,7.05,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
785,786,0.0,1,25.0,0,0,374887,7.25,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
786,787,1.0,0,18.0,0,0,3101265,7.4958,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
787,788,0.0,1,8.0,4,1,382652,29.125,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1
788,789,1.0,1,1.0,1,2,C.A. 2315,20.575,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0
789,790,0.0,1,46.0,0,0,PC 17593,79.2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
790,791,0.0,1,29.9,0,0,12460,7.75,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
791,792,0.0,1,16.0,0,0,239865,26.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
792,793,0.0,0,29.9,8,2,CA. 2343,69.55,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,1
793,794,0.0,1,29.9,0,0,PC 17600,30.6958,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
794,795,0.0,1,25.0,0,0,349203,7.8958,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
795,796,0.0,1,39.0,0,0,28213,13.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
796,797,1.0,0,49.0,0,0,17465,25.9292,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
797,798,1.0,0,31.0,0,0,349244,8.6833,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
798,799,0.0,1,30.0,0,0,2685,7.2292,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
799,800,0.0,0,30.0,1,1,345773,24.15,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
800,801,0.0,1,34.0,0,0,250647,13.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
801,802,1.0,0,31.0,1,1,C.A. 31921,26.25,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
802,803,1.0,1,11.0,1,2,113760,120.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0
803,804,1.0,1,0.42,0,1,2625,8.5167,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0
804,805,1.0,1,27.0,0,0,347089,6.975,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
805,806,0.0,1,31.0,0,0,347063,7.775,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
806,807,0.0,1,39.0,0,0,112050,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
807,808,0.0,0,18.0,0,0,347087,7.775,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
808,809,0.0,1,39.0,0,0,248723,13.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
809,810,1.0,0,33.0,1,0,113806,53.1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0
810,811,0.0,1,26.0,0,0,3474,7.8875,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
811,812,0.0,1,39.0,0,0,A/4 48871,24.15,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
812,813,0.0,1,35.0,0,0,28206,10.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
813,814,0.0,0,6.0,4,2,347082,31.275,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,1
814,815,0.0,1,30.5,0,0,364499,8.05,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
815,816,0.0,1,29.9,0,0,112058,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
816,817,0.0,0,23.0,0,0,STON/O2. 3101290,7.925,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
817,818,0.0,1,31.0,1,1,S.C./PARIS 2079,37.0042,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
818,819,0.0,1,43.0,0,0,C 7075,6.45,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
819,820,0.0,1,10.0,3,2,347088,27.9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1
820,821,1.0,0,52.0,1,1,12749,93.5,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0
821,822,1.0,1,27.0,0,0,315098,8.6625,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
822,823,0.0,1,38.0,0,0,19972,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
823,824,1.0,0,27.0,0,1,392096,12.475,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0
824,825,0.0,1,2.0,4,1,3101295,39.6875,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1
825,826,0.0,1,29.9,0,0,368323,6.95,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
826,827,0.0,1,29.9,0,0,1601,56.4958,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
827,828,1.0,1,1.0,0,2,S.C./PARIS 2079,37.0042,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
828,829,1.0,1,29.9,0,0,367228,7.75,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
829,830,1.0,0,62.0,0,0,113572,80.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
830,831,1.0,0,15.0,1,0,2659,14.4542,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0
831,832,1.0,1,0.83,1,1,29106,18.75,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
832,833,0.0,1,29.9,0,0,2671,7.2292,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
833,834,0.0,1,23.0,0,0,347468,7.8542,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
834,835,0.0,1,18.0,0,0,2223,8.3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
835,836,1.0,0,39.0,1,1,PC 17756,83.1583,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
836,837,0.0,1,21.0,0,0,315097,8.6625,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
837,838,0.0,1,29.9,0,0,392092,8.05,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
838,839,1.0,1,32.0,0,0,1601,56.4958,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
839,840,1.0,1,29.9,0,0,11774,29.7,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
840,841,0.0,1,20.0,0,0,SOTON/O2 3101287,7.925,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
841,842,0.0,1,16.0,0,0,S.O./P.P. 3,10.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
842,843,1.0,0,30.0,0,0,113798,31.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
843,844,0.0,1,34.5,0,0,2683,6.4375,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
844,845,0.0,1,17.0,0,0,315090,8.6625,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
845,846,0.0,1,42.0,0,0,C.A. 5547,7.55,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
846,847,0.0,1,29.9,8,2,CA. 2343,69.55,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,1
847,848,0.0,1,35.0,0,0,349213,7.8958,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
848,849,0.0,1,28.0,0,1,248727,33.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0
849,850,1.0,0,29.9,1,0,17453,89.1042,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0
850,851,0.0,1,4.0,4,2,347082,31.275,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,1
851,852,0.0,1,74.0,0,0,347060,7.775,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
852,853,0.0,0,9.0,1,1,2678,15.2458,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
853,854,1.0,0,16.0,0,1,PC 17592,39.4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0
854,855,0.0,0,44.0,1,0,244252,26.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0
855,856,1.0,0,18.0,0,1,392091,9.35,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0
856,857,1.0,0,45.0,1,1,36928,164.8667,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
857,858,1.0,1,51.0,0,0,113055,26.55,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
858,859,1.0,0,24.0,0,3,2666,19.2583,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0
859,860,0.0,1,29.9,0,0,2629,7.2292,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
860,861,0.0,1,41.0,2,0,350026,14.1083,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
861,862,0.0,1,21.0,1,0,28134,11.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0
862,863,1.0,0,48.0,0,0,17466,25.9292,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
863,864,0.0,0,29.9,8,2,CA. 2343,69.55,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,1
864,865,0.0,1,24.0,0,0,233866,13.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
865,866,1.0,0,42.0,0,0,236852,13.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
866,867,1.0,0,27.0,1,0,SC/PARIS 2149,13.8583,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0
867,868,0.0,1,31.0,0,0,PC 17590,50.4958,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
868,869,0.0,1,29.9,0,0,345777,9.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
869,870,1.0,1,4.0,1,1,347742,11.1333,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
870,871,0.0,1,26.0,0,0,349248,7.8958,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
871,872,1.0,0,47.0,1,1,11751,52.5542,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0
872,873,0.0,1,33.0,0,0,695,5.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
873,874,0.0,1,47.0,0,0,345765,9.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
874,875,1.0,0,28.0,1,0,P/PP 3381,24.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0
875,876,1.0,0,15.0,0,0,2667,7.225,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
876,877,0.0,1,20.0,0,0,7534,9.8458,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
877,878,0.0,1,19.0,0,0,349212,7.8958,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
878,879,0.0,1,29.9,0,0,349217,7.8958,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
879,880,1.0,0,56.0,0,1,11767,83.1583,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0
880,881,1.0,0,25.0,0,1,230433,26.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0
881,882,0.0,1,33.0,0,0,349257,7.8958,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
882,883,0.0,0,22.0,0,0,7552,10.5167,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
883,884,0.0,1,28.0,0,0,C.A./SOTON 34068,10.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
884,885,0.0,1,25.0,0,0,SOTON/OQ 392076,7.05,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
885,886,0.0,0,39.0,0,5,382652,29.125,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1
886,887,0.0,1,27.0,0,0,211536,13.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0
887,888,1.0,0,19.0,0,0,112053,30.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
888,889,0.0,0,29.9,1,2,W./C. 6607,23.45,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0
889,890,1.0,1,26.0,0,0,111369,30.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
890,891,0.0,1,32.0,0,0,370376,7.75,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
891,892,,1,34.5,0,0,330911,7.8292,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
892,893,,0,47.0,1,0,363272,7.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0
893,894,,1,62.0,0,0,240276,9.6875,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
894,895,,1,27.0,0,0,315154,8.6625,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
895,896,,0,22.0,1,1,3101298,12.2875,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
896,897,,1,14.0,0,0,7538,9.225,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
897,898,,0,30.0,0,0,330972,7.6292,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
898,899,,1,26.0,1,1,248738,29.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
899,900,,0,18.0,0,0,2657,7.2292,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
900,901,,1,21.0,2,0,A/4 48871,24.15,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
901,902,,1,29.9,0,0,349220,7.8958,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
902,903,,1,46.0,0,0,694,26.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
903,904,,0,23.0,1,0,21228,82.2667,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0
904,905,,1,63.0,1,0,24065,26.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0
905,906,,0,47.0,1,0,W.E.P. 5734,61.175,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0
906,907,,0,24.0,1,0,SC/PARIS 2167,27.7208,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0
907,908,,1,35.0,0,0,233734,12.35,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
908,909,,1,21.0,0,0,2692,7.225,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
909,910,,0,27.0,1,0,STON/O2. 3101270,7.925,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0
910,911,,0,45.0,0,0,2696,7.225,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
911,912,,1,55.0,1,0,PC 17603,59.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0
912,913,,1,9.0,0,1,C 17368,3.1708,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0
913,914,,0,29.9,0,0,PC 17598,31.6833,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
914,915,,1,21.0,0,1,PC 17597,61.3792,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0
915,916,,0,48.0,1,3,PC 17608,262.375,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5,0,0,1
916,917,,1,50.0,1,0,A/5. 3337,14.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0
917,918,,0,22.0,0,1,113509,61.9792,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0
918,919,,1,22.5,0,0,2698,7.225,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
919,920,,1,41.0,0,0,113054,30.5,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
920,921,,1,29.9,2,0,2662,21.6792,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
921,922,,1,50.0,1,0,SC/AH 3085,26.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0
922,923,,1,24.0,2,0,C.A. 31029,31.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
923,924,,0,33.0,1,2,C.A. 2315,20.575,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0
924,925,,0,29.9,1,2,W./C. 6607,23.45,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0
925,926,,1,30.0,1,0,13236,57.75,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0
926,927,,1,18.5,0,0,2682,7.2292,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
927,928,,0,29.9,0,0,342712,8.05,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
928,929,,0,21.0,0,0,315087,8.6625,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
929,930,,1,25.0,0,0,345768,9.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
930,931,,1,29.9,0,0,1601,56.4958,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
931,932,,1,39.0,0,1,349256,13.4167,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0
932,933,,1,29.9,0,0,113778,26.55,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
933,934,,1,41.0,0,0,SOTON/O.Q. 3101263,7.85,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
934,935,,0,30.0,0,0,237249,13.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
935,936,,0,45.0,1,0,11753,52.5542,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0
936,937,,1,25.0,0,0,STON/O 2. 3101291,7.925,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
937,938,,1,45.0,0,0,PC 17594,29.7,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
938,939,,1,29.9,0,0,370374,7.75,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
939,940,,0,60.0,0,0,11813,76.2917,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
940,941,,0,36.0,0,2,C.A. 37671,15.9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
941,942,,1,24.0,1,0,13695,60.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0
942,943,,1,27.0,0,0,SC/PARIS 2168,15.0333,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
943,944,,0,20.0,2,1,29105,23.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0
944,945,,0,28.0,3,2,19950,263.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,1
945,946,,1,29.9,0,0,SC/A.3 2861,15.5792,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
946,947,,1,10.0,4,1,382652,29.125,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1
947,948,,1,35.0,0,0,349230,7.8958,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
948,949,,1,25.0,0,0,348122,7.65,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
949,950,,1,29.9,1,0,386525,16.1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0
950,951,,0,36.0,0,0,PC 17608,262.375,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
951,952,,1,17.0,0,0,349232,7.8958,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
952,953,,1,32.0,0,0,237216,13.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
953,954,,1,18.0,0,0,347090,7.75,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
954,955,,0,22.0,0,0,334914,7.725,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
955,956,,1,13.0,2,2,PC 17608,262.375,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,1
956,957,,0,29.9,0,0,F.C.C. 13534,21.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
957,958,,0,18.0,0,0,330963,7.8792,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
958,959,,1,47.0,0,0,113796,42.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
959,960,,1,31.0,0,0,2543,28.5375,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
960,961,,0,60.0,1,4,19950,263.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6,0,0,1
961,962,,0,24.0,0,0,382653,7.75,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
962,963,,1,21.0,0,0,349211,7.8958,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
963,964,,0,29.0,0,0,3101297,7.925,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
964,965,,1,28.5,0,0,PC 17562,27.7208,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
965,966,,0,35.0,0,0,113503,211.5,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
966,967,,1,32.5,0,0,113503,211.5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
967,968,,1,29.9,0,0,359306,8.05,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
968,969,,0,55.0,2,0,11770,25.7,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0
969,970,,1,30.0,0,0,248744,13.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
970,971,,0,24.0,0,0,368702,7.75,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
971,972,,1,6.0,1,1,2678,15.2458,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
972,973,,1,67.0,1,0,PC 17483,221.7792,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0
973,974,,1,49.0,0,0,19924,26.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
974,975,,1,29.9,0,0,349238,7.8958,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
975,976,,1,29.9,0,0,240261,10.7083,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
976,977,,1,29.9,1,0,2660,14.4542,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0
